[-0.35360824780467415, 0.10873781814576826]
[-0.3593781489689014, 0.10909818270602009]
[-0.3650810886382844, 0.10943821750778222]
[-0.37071893746334417, 0.10975873863804667]
[-0.3762934688271042, 0.1100605117424012]
[-0.38180636596301987, 0.11034425620782941]
[-0.38725922840791693, 0.11061064891446513]
[-0.39265357786490235, 0.11086032760901987]
[-0.39799086354137875, 0.111093893945182]
[-0.40327246701892105, 0.11131191623004302]
[-0.4084997067046258, 0.11151493191033113]
[-0.41367384190741535, 0.11170344982775937]
[-0.41879607657751394, 0.11187795226899137]
[-0.42386756274277093, 0.11203889683247899]
[-0.4288894036715763, 0.11218671813164444]
[-0.4338626567887103, 0.11232182935149074]
[-0.4387883363675021, 0.11244462367366509]
[-0.4436674160190933, 0.11255547558322176]
[-0.44850083099733973, 0.11265474206879006]
[-0.4532894803359078, 0.11274276372651502]
[-0.4580342288323857, 0.1128198657769724]
[-0.462735908892694, 0.11288635900324284]
[-0.46739532224773617, 0.11294254061743972]
[-0.4720132415530302, 0.11298869506220408]
[-0.4765904118810108, 0.11302509475299469]
[-0.48112755211474784, 0.113052000766396]
[-0.48562535625099373, 0.11306966347913408]
[-0.49008449461973086, 0.11307832316201821]
[-0.4945056150267207, 0.11307821053260843]
[-0.4988893438249678, 0.11306954727003765]
[-0.5032362869204771, 0.11305254649508698]
[-0.5075470307172051, 0.11302741321831944]
[-0.51182214300568, 0.11299434475881386]
[-0.5160621737993762, 0.11295353113580708]
[-0.5202676561225829, 0.11290515543534163]
[-0.5244391067531907, 0.11284939415382851]
[-0.528577026923541, 0.11278641752026518]
[-0.5326819029822162, 0.11271638979869616]
[-0.5367542070194289, 0.1126394695723675]
[-0.5407943974584467, 0.11255581001090224]
[-0.5448029196152987, 0.11246555912171209]
[-0.5487802062288415, 0.11236885998675976]
[-0.5527266779630947, 0.11226585098569516]
[-0.5566427438836166, 0.11215666600630522]
[-0.5605288019095546, 0.11204143464314197]
[-0.5643852392428884, 0.11192028238512529]
[-0.5682124327762648, 0.11179333079285392]
[-0.5720107494807322, 0.11166069766630207]
[-0.5757805467745792, 0.11152249720352693]
[-0.5795221728744039, 0.11137884015096496]
[-0.5832359671294566, 0.11122983394585216]
[-0.5869222603402325, 0.11107558285126329]
[-0.5905813750622145, 0.11091618808422911]
[-0.5942136258956168, 0.11075174793735793]
[-0.5978193197619139, 0.1105823578943563]
[-0.6013987561678922, 0.11040811073981677]
[-0.6049522274579113, 0.11022909666361386]
[-0.6084800190550198, 0.1100454033602267]
[-0.6119824096915246, 0.1098571161232841]
[-0.6154596716295789, 0.10966431793560834]
[-0.618912070872318, 0.109467089555015]
[-0.6223398673660355, 0.10926550959610924]
[-0.6257433151938653, 0.1090596546083029]
[-0.6291226627614068, 0.10884959915026231]
[-0.6324781529747026, 0.10863541586098328]
[-0.6358100234109524, 0.10841717552767655]
[-0.6391185064823273, 0.10819494715063602]
[-0.6424038295932244, 0.10796879800525096]
[-0.6456662152912843, 0.10773879370131344]
[-0.6489058814124711, 0.10750499823976274]
[-0.6521230412205041, 0.107267474067]
[-0.6553179035409082, 0.10702628212689826]
[-0.6584906728899361, 0.10678148191062556]
[-0.6616415495986038, 0.10653313150439167]
[-0.6647707299320659, 0.10628128763522256]
[-0.667878406204545, 0.10602600571486062]
[-0.6709647668900154, 0.10576733988188328]
[-0.6740299967288373, 0.10550534304212639]
[-0.6770742768305188, 0.10524006690749527]
[-0.6800977847727785, 0.10497156203324036]
[-0.6831006946970754, 0.1046998778537706]
[-0.686083177400754, 0.10442506271707387]
[-0.6890454004259565, 0.10414716391780958]
[-0.6919875281454386, 0.10386622772913501]
[-0.6949097218454213, 0.10358229943332396]
[-0.6978121398056032, 0.10329542335123278]
[-0.7006949373764545, 0.10300564287066603]
[-0.7035582670539028, 0.10271300047369145]
[-0.706402278551521, 0.10241753776295086]
[-0.7092271188703185, 0.10211929548701174]
[-0.7120329323662314, 0.10181831356480148]
[-0.7148198608154086, 0.10151463110916441]
[-0.7175880434773769, 0.10120828644957951]
[-0.7203376171561743, 0.1008993171540748]
[-0.7230687162595267, 0.10058776005037287]
[-0.7257814728561491, 0.10027365124629972]
[-0.7284760167312402, 0.09995702614948838]
[-0.7311524754402436, 0.09963791948640618]
[-0.7338109743609381, 0.09931636532073404]
[-0.7364516367439236, 0.0989923970711242]
[-0.7390745837615625, 0.09866604752836183]
[-0.7416799345554326, 0.09833734887195475]
[-0.7442678062823491, 0.09800633268617406]
[-0.7468383141590074, 0.09767302997556786]
[-0.7493915715052962, 0.09733747117996874]
[-0.7519276897863334, 0.09699968618901515]
[-0.7544467786532639, 0.09665970435620559]
[-0.7569489459828717, 0.09631755451250369]
[-0.7594342979160414, 0.09597326497951177]
[-0.761902938895116, 0.0956268635822291]
[-0.7643549717001848, 0.09527837766141102]
[-0.7667904974843421, 0.09492783408554363]
[-0.7692096158079501, 0.09457525926244884]
[-0.7716124246719422, 0.09422067915053334]
[-0.7739990205501994, 0.09386411926969494]
[-0.7763694984210286, 0.09350560471189863]
[-0.7787239517977769, 0.09314516015143466]
[-0.7810624727586086, 0.09278280985487011]
[-0.7833851519754748, 0.09241857769070512]
[-0.7856920787422972, 0.09205248713874419]
[-0.7879833410024005, 0.09168456129919304]
[-0.7902590253752101, 0.0913148229014906]
[-0.7925192171822433, 0.09094329431288513]
[-0.7947640004724155, 0.09056999754676423]
[-0.7969934580466834, 0.09019495427074663]
[-0.7992076714820471, 0.08981818581454415]
[-0.8014067211549292, 0.08943971317760205]
[-0.8035906862639548, 0.0890595570365249]
[-0.8057596448521461, 0.08867773775229569]
[-0.8079136738285535, 0.08829427537729485]
[-0.8100528489893395, 0.08790918966212602]
[-0.812177245038332, 0.08752250006225516]
[-0.8142869356070628, 0.08713422574446893]
[-0.8163819932743086, 0.08674438559315856]
[-0.8184624895851469, 0.08635299821643486]
[-0.8205284950695452, 0.0859600819520797]
[-0.8225800792604927, 0.0855656548733397]
[-0.824617310711693, 0.08516973479456681]
[-0.8266402570148259, 0.08477233927671075]
[-0.8286489848163959, 0.08437348563266847]
[-0.8306435598341743, 0.08397319093249445]
[-0.8326240468732515, 0.08357147200847698]
[-0.8345905098417078, 0.08316834546008409]
[-0.8365430117659141, 0.08276382765878341]
[-0.8384816148054731, 0.08235793475273998]
[-0.8404063802678137, 0.08195068267139557]
[-0.8423173686224428, 0.08154208712993331]
[-0.8442146395148702, 0.08113216363363103]
[-0.8460982517802113, 0.08072092748210684]
[-0.8479682634564794, 0.08030839377346007]
[-0.849824731797574, 0.07989457740831078]
[-0.851667713285975, 0.07947949309374097]
[-0.8534972636451513, 0.07906315534714019]
[-0.8553134378516875, 0.07864557849995858]
[-0.8571162901471417, 0.07822677670137013]
[-0.8589058740496402, 0.07780676392184854]
[-0.8606822423652111, 0.0773855539566585]
[-0.8624454471988727, 0.0769631604292646]
[-0.8641955399654745, 0.07653959679466056]
[-0.8659325714003024, 0.0761148763426208]
[-0.8676565915694538, 0.07568901220087668]
[-0.8693676498799857, 0.07526201733821956]
[-0.8710657950898466, 0.07483390456753289]
[-0.8727510753175908, 0.07440468654875503]
[-0.8744235380518887, 0.07397437579177489]
[-0.8760832301608313, 0.07354298465926258]
[-0.8777301979010388, 0.07311052536943634]
[-0.8793644869265763, 0.0726770099987679]
[-0.8809861422976808, 0.0722424504846278]
[-0.8825952084893057, 0.07180685862787245]
[-0.8841917293994869, 0.07137024609537446]
[-0.8857757483575334, 0.07093262442249754]
[-0.88734730813205, 0.07049400501551815]
[-0.8889064509387927, 0.07005439915399445]
[-0.8904532184483622, 0.06961381799308469]
[-0.8919876517937404, 0.06917227256581615]
[-0.8935097915776725, 0.06872977378530559]
[-0.8950196778798982, 0.06828633244693327]
[-0.8965173502642368, 0.067841959230471]
[-0.8980028477855283, 0.06739666470216597]
[-0.8994762089964351, 0.06695045931678108]
[-0.9009374719541068, 0.06650335341959335]
[-0.9023866742267104, 0.06605535724835121]
[-0.9038238528998321, 0.0656064809351918]
[-0.9052490445827504, 0.06515673450851918]
[-0.9066622854145838, 0.064706127894845]
[-0.9080636110703197, 0.06425467092059167]
[-0.9094530567667204, 0.06380237331385998]
[-0.9108306572681164, 0.06334924470616123]
[-0.9121964468920847, 0.06289529463411539]
[-0.9135504595150148, 0.06244053254111572]
[-0.9148927285775681, 0.061984967778961064]
[-0.9162232870900299, 0.06152860960945625]
[-0.9175421676375581, 0.061071467205981673]
[-0.9188494023853295, 0.06061354965503267]
[-0.9201450230835876, 0.06015486595772958]
[-0.9214290610725915, 0.05969542503129907]
[-0.9227015472874723, 0.05923523571052749]
[-0.9239625122629934, 0.05877430674918697]
[-0.9252119861382222, 0.05831264682143495]
[-0.9264499986611106, 0.057850264523187575]
[-0.9276765791929887, 0.057387168373468016]
[-0.9288917567129744, 0.05692336681572982]
[-0.9300955598222966, 0.056458868219156334]
[-0.9312880167485389, 0.055993680879936426]
[-0.9324691553498008, 0.055527813022517386]
[-0.9336390031187821, 0.05506127280083525]
[-0.9347975871867895, 0.054594068299523346]
[-0.9359449343276668, 0.054126207535099446]
[-0.9370810709616523, 0.053657698457132]
[-0.9382060231591628, 0.05318854894938611]
[-0.9393198166445076, 0.05271876683094949]
[-0.9404224767995315, 0.052248359857339124]
[-0.9415140286671901, 0.05177733572158888]
[-0.9425944969550587, 0.05130570205531867]
[-0.9436639060387744, 0.05083346642978551]
[-0.9447222799654139, 0.05036063635691686]
[-0.9457696424568097, 0.04988721929032683]
[-0.9468060169128028, 0.04941322262631548]
[-0.947831426414434, 0.04893865370485159]
[-0.9488458937270776, 0.04846351981053951]
[-0.9498494413035149, 0.047987828173570196]
[-0.9508420912869513, 0.04751158597065695]
[-0.951823865513976, 0.047034800325956125]
[-0.9527947855174671, 0.04655747831197326]
[-0.9537548725294424, 0.0460796269504549]
[-0.9547041474838561, 0.04560125321326636]
[-0.9556426310193435, 0.04512236402325591]
[-0.9565703434819154, 0.044642966255105644]
[-0.9574873049275995, 0.04416306673616923]
[-0.958393535125034, 0.04368267224729697]
[-0.9592890535580123, 0.043201789523648414]
[-0.9601738794279788, 0.04272042525549277]
[-0.9610480316564782, 0.04223858608899749]
[-0.961911528887559, 0.04175627862700518]
[-0.96276438949013, 0.041273509429799245]
[-0.9636066315602739, 0.04079028501585832]
[-0.9644382729235155, 0.040306611862600004]
